Time (s),x (cm),y (cm),theta (deg)
27.67,-27.9886993,47.0465118,-64.17602860435179
27.68,-27.8274048,47.143109100000004,-64.31250715115195
27.69,-27.6658234,47.2504913,-64.461590769445
27.7,-27.504159500000004,47.364898700000005,-64.59789742890662
27.71,-27.333081099999998,47.47563480000001,-64.74818425856942
27.72,-27.1690948,47.5723083,-64.91485768117299
27.73,-27.0002319,47.6582245,-65.06176405984452
27.74,-26.828213499999997,47.75319519999999,-65.20855584695704
27.75,-26.6506775,47.8501495,-65.34033613983715
27.76,-26.4746124,47.963626100000006,-65.4895916454687
27.77,-26.3046021,48.062326,-65.65362946221467
27.78,-26.1466766,48.154953,-65.8319912238389
27.79,-25.9855072,48.248703,-65.9743712359289
27.8,-25.8182281,48.347229000000006,-66.11646476912135
27.81,-25.6394073,48.455813600000006,-66.24664078017506
27.82,-25.4574127,48.557428,-66.40185504687601
27.83,-25.2844269,48.6416626,-66.55878818696233
27.84,-25.1147064,48.721823099999995,-66.69864718475378
27.85,-24.946691899999998,48.8195129,-66.85655435309184
27.86,-24.784106400000002,48.920812999999995,-66.98678765992507
27.87,-24.6150894,49.0345154,-67.15569561792964
27.88,-24.443522599999998,49.1219574,-67.32362954768249
27.89,-24.2742691,49.206396500000004,-67.4725985744165
27.9,-24.1019547,49.289502000000006,-67.62557830571642
27.91,-23.9211029,49.3784821,-67.7411438929943
27.92,-23.741716,49.47814940000001,-67.89452469475083
27.93,-23.5625717,49.5752869,-68.05627068031626
27.94,-23.402148399999998,49.665240499999996,-68.22208466622713
27.95,-23.239386000000003,49.747030599999995,-68.38509115894185
27.96,-23.075592000000004,49.8363434,-68.53320074898315
27.97,-22.894364900000003,49.936294600000004,-68.68027901499323
27.98,-22.709465,50.035025000000005,-68.82311739331935
27.99,-22.5281342,50.1219635,-69.00984433875249
28.0,-22.351388500000002,50.1949066,-69.14431753326969
28.01,-22.179672200000002,50.2794434,-69.29913072951403
28.02,-22.012065099999997,50.3753174,-69.43010888148095
28.03,-21.842457599999996,50.475323499999995,-69.5740358796178
28.04,-21.6620712,50.573074299999995,-69.75921583900411
28.05,-21.4914886,50.6507812,-69.93116047332286
28.06,-21.3184723,50.7277313,-70.08322347215056
28.07,-21.1368515,50.807183800000004,-70.21500376503067
28.08,-20.9530029,50.892956500000004,-70.35801403069533
28.09,-20.7641769,50.989968899999994,-70.51116564933379
28.1,-20.589880400000002,51.0735931,-70.67577642387488
28.11,-20.4201843,51.1539764,-70.85471114329422
28.12,-20.2535934,51.2318054,-71.0183478895836
28.13,-20.0790085,51.3197693,-71.16181652148435
28.14,-19.8965164,51.4103699,-71.29709185691475
28.15,-19.7079773,51.4931946,-71.47637035101117
28.16,-19.5272415,51.5626892,-71.63742878722246
28.17,-19.3461151,51.6335999,-71.78960637760919
28.18,-19.1687241,51.7162109,-71.93863270012272
28.19,-18.9953568,51.808746299999996,-72.07946572616588
28.2,-18.817010500000002,51.902911399999994,-72.25461892413736
28.21,-18.6423248,51.976989700000004,-72.42868350229811
28.22,-18.4663162,52.047723399999995,-72.601201094412
28.23,-18.2834686,52.1141174,-72.75721750202614
28.24,-18.0983597,52.1964966,-72.88836754133158
28.25,-17.91035,52.2766907,-73.02570552482443
28.26,-17.72444,52.3539185,-73.18332621426492
28.27,-17.555372600000002,52.42019650000001,-73.35893777847252
28.28,-17.3873291,52.4943115,-73.5182773412984
28.29,-17.2136551,52.5668274,-73.66008439559329
28.3,-17.0322632,52.6526062,-73.80641781646969
28.31,-16.8431381,52.73143309999999,-73.97074211211321
28.32,-16.6591431,52.7942688,-74.1419419012983
28.33,-16.481752,52.8550476,-74.30764129565014
28.34,-16.29832,52.92247309999999,-74.44475009602493
28.35,-16.1186768,53.0059265,-74.57206131810301
28.36,-15.9386078,53.0915466,-74.73380730366844
28.37,-15.7571671,53.1631836,-74.90959075521458
28.38,-15.586462399999998,53.2227478,-75.08170727687188
28.39,-15.4045319,53.2878967,-75.22368621850529
28.4,-15.217338600000001,53.3478882,-75.36222741336793
28.41,-15.024481200000002,53.422894299999996,-75.50901920048044
28.42,-14.828344699999999,53.4956604,-75.66893172110144
28.43,-14.650798,53.5614319,-75.83010474887176
28.44,-14.4789352,53.62292480000001,-75.9900745652723
28.45,-14.303686499999998,53.69198610000001,-76.15497181871093
28.46,-14.1193817,53.7649902,-76.26406298290384
28.47,-13.9291336,53.8447876,-76.41159961515004
28.48,-13.740476999999998,53.9000183,-76.57237157246374
28.49,-13.5536743,53.9492188,-76.7281587969598
28.5,-13.369825700000002,54.0032593,-76.87512247141086
28.51,-13.1830994,54.06777950000001,-77.00466822888995
28.52,-13.000964399999997,54.1474243,-77.1332399581173
28.53,-12.8134415,54.21970209999999,-77.31486757917378
28.54,-12.6385254,54.274096699999994,-77.4897342982477
28.55,-12.4548752,54.3260681,-77.6425994379886
28.56,-12.268415800000001,54.3816101,-77.7599411944314
28.57,-12.0760574,54.4447449,-77.90856644648834
28.58,-11.876113100000001,54.5082153,-78.05352476865643
28.59,-11.685331699999999,54.562915,-78.22105762795269
28.6,-11.5128746,54.61905519999999,-78.37042772514329
28.61,-11.337067399999999,54.6748352,-78.51893838564119
28.62,-11.15578,54.7396118,-78.6565055522521
28.63,-10.9594719,54.806256100000006,-78.78238437984236
28.64,-10.7638954,54.8666016,-78.94275526669948
28.65,-10.5791565,54.905902100000006,-79.10157916750973
28.66,-10.392869600000001,54.953546100000004,-79.24390188382023
28.67,-10.202166,55.0013062,-79.40221012261486
28.68,-10.014994,55.07189940000001,-79.54384528957122
28.69,-9.825305199999999,55.1433533,-79.70244000726343
28.7,-9.6426834,55.1944031,-79.87100419059092
28.71,-9.461447099999999,55.2435791,-80.03532848623443
28.72,-9.276223,55.28916019999999,-80.18068787885912
28.73,-9.0800713,55.34122309999999,-80.3146454113607
28.74,-8.8795708,55.3942505,-80.44762891561058
28.75,-8.6838997,55.44843139999999,-80.61539095802489
28.76,-8.4986626,55.49873660000001,-80.77644939423617
28.77,-8.324752,55.547161900000006,-80.9369348726523
28.78,-8.1431168,55.6001404,-81.08527364581165
28.79,-7.951313799999999,55.656909199999994,-81.21751230492787
28.8,-7.752698499999999,55.71563719999999,-81.37530488170688
28.81,-7.5580872,55.7558411,-81.54077509294066
28.82,-7.3693626,55.7933411,-81.697708233027
28.83,-7.1835785,55.8311279,-81.84346869610827
28.84,-6.9888863,55.887854000000004,-81.98023372180602
28.85,-6.8023147999999996,55.9480713,-82.1251347481946
28.86,-6.6067719,56.006311,-82.31581510241413
28.87,-6.4270142,56.04636230000001,-82.48701489159923
28.88,-6.2440884,56.0853027,-82.63902059464743
28.89,-6.0512630000000005,56.123889199999994,-82.78340595902041
28.9,-5.8544201000000005,56.166693099999996,-82.93523977473008
28.91,-5.6538699999999995,56.2167786,-83.11732576202263
28.92,-5.4706413,56.2561646,-83.30428189057383
28.93,-5.297353,56.2967834,-83.48573762429177
28.94,-5.1263855,56.34031980000001,-83.66169296317645
28.95,-4.9427837,56.3876892,-83.82853827311854
28.96,-4.755677,56.4412781,-83.99979535808315
28.97,-4.5691311,56.4746582,-84.20250782600043
28.98,-4.3965496,56.50732419999999,-84.41736699917449
28.99,-4.2187672,56.5369812,-84.621110791123
29.0,-4.0388905,56.5715332,-84.82812044250376
29.01,-3.8579731,56.6168945,-85.05346474332872
29.02,-3.6828262,56.6617798,-85.26459969083444
29.03,-3.5210692999999997,56.6988464,-85.52712895256337
29.04,-3.3614840999999998,56.7285522,-85.77138086062764
29.05,-3.1932381,56.767352300000006,-86.01334093751137
29.06,-3.0202871,56.8073669,-86.22917413893717
29.07,-2.8367001000000003,56.84992679999999,-86.45182553812502
29.08,-2.662756,56.8807861,-86.69911412250346
29.09,-2.4936501,56.9039001,-86.9405585373716
29.1,-2.3252289,56.93048710000001,-87.17203348660445
29.11,-2.1505371,56.9570618,-87.39789344944502
29.12,-1.9720654,56.994769299999994,-87.63796276560485
29.13,-1.7911921,57.0268311,-87.87488081389142
29.14,-1.6305222000000001,57.0572815,-88.12818545511878
29.15,-1.4683657,57.08332519999999,-88.37421353234794
29.16,-1.3050344,57.1112671,-88.62276262387572
29.17,-1.1312868,57.141406200000006,-88.8224384154788
29.18,-0.9513228999999999,57.173828099999994,-89.05030373060231
29.19,-0.7802925,57.193804899999996,-89.31346324590591
29.2,-0.6145694,57.2145935,-89.54052642011627
29.21,-0.44806470000000004,57.231323200000006,-89.78271568011806
29.22,-0.2680223,57.2526367,-90.00078341694486
29.23,-0.0847267,57.28095089999999,-90.24784281820524
29.24,0.09518200000000002,57.3039612,-90.49685027596911
29.25,0.26294439999999997,57.3239868,-90.73485694406644
29.26,0.42134109999999997,57.343328899999996,-90.9864427119084
29.27,0.5863141000000001,57.3653687,-91.2238191264311
29.28,0.7601508,57.393945300000006,-91.46572190753534
29.29,0.9407419000000001,57.416058299999996,-91.70046271620043
29.3,1.1135674,57.4288513,-91.94454273692617
29.31,1.278587,57.4447449,-92.19160213818655
29.32,1.4511373,57.453906200000006,-92.42273331274235
29.33,1.6290329,57.468975799999996,-92.65271857170787
29.34,1.8160681,57.488415499999995,-92.89129819760034
29.35,1.9954128,57.494927999999994,-93.13652413391632
29.36,2.1597475,57.5058777,-93.39825125473209
29.37,2.3225452,57.51934809999999,-93.63465364100307
29.38,2.4909994,57.5356262,-93.83811095405402
29.39,2.6619301,57.557330300000004,-94.0868319329203
29.4,2.8408635999999996,57.5725586,-94.31309296621748
29.41,3.0080111,57.57512820000001,-94.57739839711131
29.42,3.1760853000000004,57.579382300000006,-94.82783824936303
29.43,3.3466499,57.5834839,-95.0550733109119
29.44,3.5248936,57.589160199999995,-95.28975682379748
29.45,3.7077404,57.6038147,-95.52014315321958
29.46,3.8866570000000005,57.6016541,-95.77499478049376
29.47,4.055719000000001,57.603595,-96.02039260414831
29.48,4.2189362,57.6073608,-96.26286834304767
29.49,4.3908553999999995,57.6146973,-96.48632188314869
29.5,4.5659996,57.629998799999996,-96.74415289095755
29.51,4.7465893,57.64023440000001,-97.00244226500253
29.52,4.9163197,57.640979,-97.25087676497124
29.53,5.0808201,57.63663330000001,-97.495071377256
29.54,5.2492241,57.63474119999999,-97.7447090885945
29.55,5.4299011,57.6347229,-97.97962178459814
29.56,5.6177147,57.6383423,-98.2333847920616
29.57,5.8025208,57.6342712,-98.50107067394671
29.58,5.9722633,57.6170837,-98.72721711568485
29.59,6.1414524,57.60938719999999,-98.96453623442804
29.6,6.3122616,57.614398200000004,-99.19836031062093
29.61,6.4867767,57.625060999999995,-99.46799424900948
29.62,6.666383399999999,57.6321899,-99.72502311590517
29.63,6.834994499999999,57.6236938,-99.9970634770333
29.64,7.0009102,57.613104199999995,-100.23833600456287
29.65,7.1723167000000005,57.5983093,-100.46585754500933
29.66,7.353256999999999,57.592639199999994,-100.72047998916548
29.67,7.538323199999999,57.590008499999996,-100.961523333577
29.68,7.7202522,57.578185999999995,-101.21385394655263
29.69,7.8942047,57.5559082,-101.47460703911665
29.7,8.0654472,57.5379761,-101.71771303159066
29.71,8.2388779,57.5288635,-101.93400459925255
29.72,8.4150604,57.52979740000001,-102.18146507096954
29.73,8.591542800000001,57.527288799999994,-102.45086982624005
29.74,8.7571472,57.5127747,-102.72170697599842
29.75,8.921817,57.4959717,-102.98016823738193
29.76,9.0962196,57.47869870000001,-103.2248785116823
29.77,9.2728668,57.4652161,-103.44798827710625
29.78,9.4549904,57.4513245,-103.69739680532669
29.79,9.6352371,57.4300598,-103.95912392614244
29.8,9.805878400000001,57.40023190000001,-104.2116264264566
29.81,9.9748528,57.374029500000006,-104.45971715174825
29.82,10.1528214,57.35479740000001,-104.675435761615
29.83,10.3301888,57.345074499999996,-104.94008496718592
29.84,10.503671299999999,57.3321594,-105.19957755260067
29.85,10.667098200000002,57.311633300000004,-105.46537267376188
29.86,10.8293251,57.291156,-105.71947945590237
29.87,11.003568999999999,57.26528929999999,-105.9765656185776
29.88,11.1816383,57.2420959,-106.20311313077231
29.89,11.3631004,57.2226868,-106.44845365864732
29.9,11.541113999999999,57.18903809999999,-106.73974540169183
29.91,11.7069832,57.1525391,-107.0036497621291
29.92,11.874597900000001,57.1161072,-107.27454420766696
29.93,12.046654499999999,57.08910519999999,-107.52360896121033
29.94,12.2187683,57.070129400000006,-107.79925895644776
29.95,12.3856079,57.04694820000001,-108.10751025022816
29.96,12.535067,57.022168,-108.39960413418584
29.97,12.6841949,56.99825440000001,-108.70630844191939
29.98,12.841957099999998,56.977117899999996,-109.00911663664601
29.99,13.0078049,56.9540344,-109.28138618089218
30.0,13.173464999999998,56.928527800000005,-109.59742970068633
30.01,13.3293304,56.8982666,-109.90808741720627
30.02,13.4770523,56.865844700000004,-110.23707978317039
30.03,13.625470000000002,56.8325378,-110.55421192277528
30.04,13.7820618,56.805798300000006,-110.87535476694613
30.05,13.946142599999998,56.7808167,-111.1950079208496
30.06,14.1029922,56.747052,-111.53190710438655
30.07,14.2479858,56.705627400000004,-111.87367642918207
30.08,14.3974426,56.6698608,-112.1825579765371
30.09,14.5483994,56.633221400000004,-112.49648155248929
30.1,14.710261499999998,56.603393600000004,-112.81567634015664
30.11,14.865351899999999,56.5788086,-113.16558166564305
30.12,15.010903899999999,56.544519,-113.49119358061591
30.13,15.152465800000002,56.5111267,-113.83857789180374
30.14,15.2943344,56.475384500000004,-114.15983532753359
30.15,15.4473343,56.4443787,-114.48750989056889
30.16,15.606466699999999,56.40936889999999,-114.80229290321375
30.17,15.7575882,56.370465100000004,-115.13437924127157
30.18,15.8989105,56.327545199999996,-115.47018980499776
30.19,16.0449356,56.286084,-115.78617602901241
30.2,16.1909164,56.2429077,-116.11574135277166
30.21,16.3477005,56.2043945,-116.42943574560579
30.22,16.5030304,56.15686040000001,-116.77785138082484
30.23,16.6488495,56.1086121,-117.1043800282699
30.24,16.786689799999998,56.057739299999994,-117.43973222575995
30.25,16.932368500000003,56.00830080000001,-117.76013022479712
30.26,17.087262,55.9548767,-118.07594456147324
30.27,17.247464,55.911444100000004,-118.40442126542173
30.28,17.3913376,55.8584961,-118.74573222398115
30.29,17.5306656,55.802014199999995,-119.07684453378728
30.3,17.668786599999997,55.7582458,-119.40171160362642
30.31,17.8132614,55.713659699999994,-119.72720892704028
30.32,17.966670200000003,55.6715454,-120.04846636277013
30.33,18.1166168,55.616510000000005,-120.39120971581738
30.34,18.2525391,55.56681519999999,-120.71888427885267
30.35,18.3916428,55.509765599999994,-121.06059630786872
30.36,18.5309158,55.454797400000004,-121.36397746039049
30.37,18.6817047,55.4019897,-121.70064746080936
30.38,18.837944,55.3463196,-122.0171493468396
30.39,18.978280599999998,55.28508910000001,-122.35719979824977
30.4,19.1134048,55.222985800000004,-122.68275441744309
30.41,19.2493622,55.159869400000005,-123.00395455739344
30.42,19.3949585,55.094329800000004,-123.33174371198778
30.43,19.5512115,55.03781740000001,-123.65483461266206
30.44,19.6995911,54.973577899999995,-123.99740607837079
30.45,19.8321533,54.9014771,-124.32886216285395
30.46,19.967416399999998,54.83742070000001,-124.6571096836844
30.47,20.1071091,54.7743103,-124.96679337195262
30.48,20.254510500000002,54.7169678,-125.2898269768474
30.49,20.408554099999996,54.66008910000001,-125.6293044704624
30.5,20.541456599999997,54.596972699999995,-125.96288049878756
30.51,20.6730728,54.5308777,-126.29800351315957
30.52,20.803533899999998,54.464807099999994,-126.63163683726425
30.53,20.944317599999998,54.39863280000001,-126.95266508987602
30.54,21.093583700000003,54.33099980000001,-127.25787970734224
30.55,21.234787000000004,54.255963099999995,-127.61087900492235
30.56,21.361570699999998,54.1910522,-127.9326521026678
30.57,21.4886108,54.1149109,-128.26078503193924
30.58,21.6233475,54.0402832,-128.57276055138797
30.59,21.768774399999998,53.96926269999999,-128.90072159332084
30.6,21.917643700000003,53.8884949,-129.23068798753667
30.61,22.0505569,53.811596699999996,-129.57967658055085
30.62,22.1730896,53.731445300000004,-129.90414257993348
30.63,22.3056656,53.64842530000001,-130.21623269094124
30.64,22.4448441,53.569543499999995,-130.54654285983415
30.65,22.588442999999998,53.495459000000004,-130.85061156171008
30.66,22.7270004,53.4181702,-131.2051005495575
30.67,22.84935,53.3441223,-131.5493335928721
30.68,22.9737808,53.2695801,-131.87528928252203
30.69,23.104696699999998,53.19082639999999,-132.17769640679208
30.7,23.245910600000002,53.1111755,-132.49591716620773
30.71,23.3848206,53.026879900000004,-132.82651381399822
30.72,23.5088394,52.9443665,-133.16679344852642
30.73,23.630885299999996,52.8632202,-133.49973922327692
30.74,23.7578171,52.77822269999999,-133.80942291154517
30.75,23.892120400000003,52.692156999999995,-134.11807527578213
30.76,24.0308167,52.60110469999999,-134.44867192357262
30.77,24.1637955,52.50909420000001,-134.79783240392536
30.78,24.282353199999996,52.42153929999999,-135.10264595093494
30.79,24.4051254,52.3299438,-135.44137859941625
30.8,24.5287781,52.236474599999994,-135.7677353595228
30.81,24.6626938,52.14479980000001,-136.110249529452
30.82,24.7925095,52.05100710000001,-136.4324809934336
30.83,24.9140717,51.9608154,-136.76743212046702
30.84,25.0283661,51.873309299999995,-137.0991746838478
30.85,25.1522812,51.7839417,-137.41441606272878
30.86,25.2788452,51.6960571,-137.72289653962721
